2026-08-22 20:22:36,424 | WARNING | KRW-PRL 일봉 부족: 117개
2026-08-22 20:22:39,748 | WARNING | KRW-DOS 일봉 부족: 11개
2026-08-22 20:22:40,405 | WARNING | KRW-CAP 일봉 부족: 16개
2026-08-22 20:22:41,236 | WARNING | KRW-SLX 일봉 부족: 82개
2026-08-22 20:22:51,972 | WARNING | KRW-HOME 일봉 부족: 18개
2026-08-22 20:23:00,657 | WARNING | KRW-O 일봉 부족: 30개
2026-08-22 20:23:02,503 | INFO | 일봉 수집: 40/70 / 성공 30 / 실패 10
2026-08-22 20:23:03,509 | WARNING | KRW-TAO 일봉 부족: 187개
2026-08-22 20:23:04,525 | WARNING | KRW-EDGE 일봉 부족: 171개
2026-08-22 20:23:10,903 | WARNING | KRW-CC 일봉 부족: 129개
2026-08-22 20:23:21,124 | WARNING | KRW-ARX 일봉 부족: 60개
2026-08-22 20:23:21,781 | WARNING | KRW-BSB 일봉 부족: 15개
2026-08-22 20:23:22,793 | WARNING | KRW-VVV 일봉 부족: 102개
2026-08-22 20:23:42,305 | INFO | 일봉 수집: 60/70 / 성공 44 / 실패 16
2026-08-22 20:23:47,213 | WARNING | KRW-CHIP 일봉 부족: 123개
2026-08-22 20:23:48,218 | WARNING | KRW-UP2 일봉 부족: 101개
2026-08-22 20:23:52,581 | WARNING | KRW-BIRB 일봉 부족: 200개
2026-08-22 20:23:53,238 | WARNING | KRW-EUL 일봉 부족: 27개
2026-08-22 20:24:00,631 | INFO | 일봉 수집: 70/70 / 성공 50 / 실패 20
2026-08-22 20:24:00,678 | WARNING | 최소 목표 20페어 미달: 10페어
2026-08-22 20:24:04,584 | INFO | 분봉 수집: 1/10 / KRW-UNI
2026-08-22 20:24:08,442 | INFO | 분봉 수집: 2/10 / KRW-ONDO
2026-08-22 20:24:12,310 | INFO | 분봉 수집: 3/10 / KRW-ENSO
2026-08-22 20:24:16,183 | INFO | 분봉 수집: 4/10 / KRW-TRX
2026-08-22 20:24:20,099 | INFO | 분봉 수집: 5/10 / KRW-JTO
2026-08-22 20:24:23,968 | INFO | 분봉 수집: 6/10 / KRW-XEC
2026-08-22 20:24:27,842 | INFO | 분봉 수집: 7/10 / KRW-NEAR
2026-08-22 20:24:31,761 | INFO | 분봉 수집: 8/10 / KRW-AVNT
2026-08-22 20:24:35,666 | INFO | 분봉 수집: 9/10 / KRW-MMT
2026-08-22 20:24:39,523 | INFO | 분봉 수집: 10/10 / KRW-XLM
2026-08-22 20:24:42,482 | INFO | 완료: 10페어
2026-08-23 01:16:02,954 | INFO | UPBIT KRW 박스 스캔 시작
2026-08-23 01:16:04,651 | INFO | 현재가/거래대금 수집 1/6 (50페어)
2026-08-23 01:16:05,387 | INFO | 현재가/거래대금 수집 2/6 (50페어)
2026-08-23 01:16:06,066 | INFO | 현재가/거래대금 수집 3/6 (50페어)
2026-08-23 01:16:06,755 | INFO | 현재가/거래대금 수집 4/6 (50페어)
2026-08-23 01:16:07,450 | INFO | 현재가/거래대금 수집 5/6 (50페어)
2026-08-23 01:16:08,451 | INFO | 현재가/거래대금 수집 6/6 (34페어)
2026-08-23 01:16:09,134 | INFO | 유니버스: 69페어 / 최소 24시간 거래대금 3000000000원 / 경보 제외=True / 주의 제외=True
2026-08-23 01:16:34,420 | WARNING | KRW-RE 일봉 부족: 65개
2026-08-23 01:16:39,397 | WARNING | KRW-GRVT 일봉 부족: 18개
2026-08-23 01:16:50,402 | INFO | 일봉 수집: 20/69 / 성공 18 / 실패 2
2026-08-23 01:16:53,272 | WARNING | KRW-TRAC 일봉 부족: 97개
2026-08-23 01:17:00,601 | WARNING | KRW-PROM 일봉 부족: 11개
2026-08-23 01:17:03,335 | WARNING | KRW-CAP 일봉 부족: 17개
2026-08-23 01:17:05,516 | WARNING | KRW-DOS 일봉 부족: 12개
2026-08-23 01:17:06,195 | WARNING | KRW-SLX 일봉 부족: 83개
2026-08-23 01:17:13,546 | WARNING | KRW-PRL 일봉 부족: 118개
2026-08-23 01:17:17,927 | WARNING | KRW-EUL 일봉 부족: 28개
2026-08-23 01:17:18,736 | WARNING | KRW-B3 일봉 부족: 108개
2026-08-23 01:17:20,921 | INFO | 일봉 수집: 40/69 / 성공 30 / 실패 10
2026-08-23 01:17:31,132 | WARNING | KRW-CRV 일봉 부족: 2개
2026-08-23 01:17:33,844 | WARNING | KRW-HOME 일봉 부족: 19개
2026-08-23 01:17:42,842 | WARNING | KRW-VVV 일봉 부족: 103개
2026-08-23 01:17:43,517 | WARNING | KRW-ARX 일봉 부족: 61개
2026-08-23 01:17:51,415 | WARNING | KRW-CHIP 일봉 부족: 124개
2026-08-23 01:17:53,582 | INFO | 일봉 수집: 60/69 / 성공 45 / 실패 15
2026-08-23 01:17:58,770 | WARNING | KRW-PIEVERSE 일봉 부족: 125개
2026-08-23 01:18:05,025 | WARNING | KRW-XCN 일봉 부족: 118개
2026-08-23 01:18:08,723 | INFO | 일봉 수집: 69/69 / 성공 52 / 실패 17
2026-08-23 01:18:08,761 | INFO | 분석 진행: 50/69
2026-08-23 01:18:08,777 | WARNING | 최소 목표 20페어 미달: 12페어
2026-08-23 01:18:11,903 | INFO | 분봉 수집: 1/12 / KRW-PYTH
2026-08-23 01:18:15,070 | INFO | 분봉 수집: 2/12 / KRW-UNI
2026-08-23 01:18:18,223 | INFO | 분봉 수집: 3/12 / KRW-ENSO
2026-08-23 01:18:21,346 | INFO | 분봉 수집: 4/12 / KRW-ONDO
2026-08-23 01:18:24,525 | INFO | 분봉 수집: 5/12 / KRW-TRX
2026-08-23 01:18:27,650 | INFO | 분봉 수집: 6/12 / KRW-JTO
2026-08-23 01:18:30,809 | INFO | 분봉 수집: 7/12 / KRW-XPL
2026-08-23 01:18:33,940 | INFO | 분봉 수집: 8/12 / KRW-XEC
2026-08-23 01:18:37,131 | INFO | 분봉 수집: 9/12 / KRW-NEAR
2026-08-23 01:18:40,253 | INFO | 분봉 수집: 10/12 / KRW-XLM
2026-08-23 01:18:43,426 | INFO | 분봉 수집: 11/12 / KRW-AVNT
2026-08-23 01:18:46,526 | INFO | 분봉 수집: 12/12 / KRW-MMT
2026-08-23 01:18:50,349 | INFO | 완료: 12페어
2026-08-23 04:35:28,045 | INFO | UPBIT KRW 박스 스캔 시작
2026-08-23 04:35:29,777 | INFO | 현재가/거래대금 수집 1/6 (50페어)
2026-08-23 04:35:30,746 | INFO | 현재가/거래대금 수집 2/6 (50페어)
2026-08-23 04:35:31,690 | INFO | 현재가/거래대금 수집 3/6 (50페어)
2026-08-23 04:35:32,646 | INFO | 현재가/거래대금 수집 4/6 (50페어)
2026-08-23 04:35:33,545 | INFO | 현재가/거래대금 수집 5/6 (50페어)
2026-08-23 04:35:34,477 | INFO | 현재가/거래대금 수집 6/6 (35페어)
2026-08-23 04:35:35,407 | INFO | 유니버스: 68페어 / 최소 24시간 거래대금 3000000000원 / 경보 제외=True / 주의 제외=True
2026-08-23 04:36:11,525 | WARNING | KRW-TRAC 일봉 부족: 97개
2026-08-23 04:36:15,147 | WARNING | KRW-GRVT 일봉 부족: 18개
2026-08-23 04:36:16,053 | WARNING | KRW-RE 일봉 부족: 65개
2026-08-23 04:36:27,663 | INFO | 일봉 수집: 20/68 / 성공 17 / 실패 3
2026-08-23 04:36:31,294 | WARNING | KRW-EUL 일봉 부족: 28개
2026-08-23 04:36:40,640 | WARNING | KRW-PROM 일봉 부족: 11개
